bartoc,uri,label
http://bartoc.org/en/taxonomy/term/10636,http://dewey.info/class/780/e23/,
http://bartoc.org/en/taxonomy/term/10637,http://dewey.info/class/790/e23/,
http://bartoc.org/en/taxonomy/term/10638,http://dewey.info/class/810/e23/,
http://bartoc.org/en/taxonomy/term/10639,http://dewey.info/class/820/e23/,
http://bartoc.org/en/taxonomy/term/10640,http://dewey.info/class/830/e23/,
http://bartoc.org/en/taxonomy/term/10641,http://dewey.info/class/840/e23/,
http://bartoc.org/en/taxonomy/term/10642,http://dewey.info/class/850/e23/,
http://bartoc.org/en/taxonomy/term/10643,http://dewey.info/class/860/e23/,
http://bartoc.org/en/taxonomy/term/10644,http://dewey.info/class/870/e23/,
http://bartoc.org/en/taxonomy/term/10645,http://dewey.info/class/880/e23/,
http://bartoc.org/en/taxonomy/term/10646,http://dewey.info/class/890/e23/,
http://bartoc.org/en/taxonomy/term/10647,http://dewey.info/class/910/e23/,
http://bartoc.org/en/taxonomy/term/10648,http://dewey.info/class/920/e23/,
http://bartoc.org/en/taxonomy/term/10649,http://dewey.info/class/930/e23/,
http://bartoc.org/en/taxonomy/term/10650,http://dewey.info/class/940/e23/,
http://bartoc.org/en/taxonomy/term/10651,http://dewey.info/class/950/e23/,
http://bartoc.org/en/taxonomy/term/10652,http://dewey.info/class/960/e23/,
http://bartoc.org/en/taxonomy/term/10653,http://dewey.info/class/970/e23/,
http://bartoc.org/en/taxonomy/term/10654,http://dewey.info/class/980/e23/,
http://bartoc.org/en/taxonomy/term/10655,http://dewey.info/class/990/e23/,
http://bartoc.org/en/taxonomy/term/10656,http://dewey.info/class/001/e23/,
http://bartoc.org/en/taxonomy/term/10657,http://dewey.info/class/002/e23/,
http://bartoc.org/en/taxonomy/term/10658,http://dewey.info/class/003/e23/,
http://bartoc.org/en/taxonomy/term/10659,http://dewey.info/class/004/e23/,
http://bartoc.org/en/taxonomy/term/10660,http://dewey.info/class/005/e23/,
http://bartoc.org/en/taxonomy/term/10661,http://dewey.info/class/006/e23/,
http://bartoc.org/en/taxonomy/term/10662,http://dewey.info/class/007/e23/,
http://bartoc.org/en/taxonomy/term/10663,http://dewey.info/class/008/e23/,
http://bartoc.org/en/taxonomy/term/10664,http://dewey.info/class/009/e23/,
http://bartoc.org/en/taxonomy/term/10665,http://dewey.info/class/011/e23/,
http://bartoc.org/en/taxonomy/term/10666,http://dewey.info/class/012/e23/,
http://bartoc.org/en/taxonomy/term/10667,http://dewey.info/class/013/e23/,
http://bartoc.org/en/taxonomy/term/10668,http://dewey.info/class/014/e23/,
http://bartoc.org/en/taxonomy/term/10669,http://dewey.info/class/015/e23/,
http://bartoc.org/en/taxonomy/term/10670,http://dewey.info/class/016/e23/,
http://bartoc.org/en/taxonomy/term/10671,http://dewey.info/class/017/e23/,
http://bartoc.org/en/taxonomy/term/10672,http://dewey.info/class/018/e23/,
http://bartoc.org/en/taxonomy/term/10673,http://dewey.info/class/019/e23/,
http://bartoc.org/en/taxonomy/term/10674,http://dewey.info/class/021/e23/,
http://bartoc.org/en/taxonomy/term/10675,http://dewey.info/class/022/e23/,
http://bartoc.org/en/taxonomy/term/10676,http://dewey.info/class/023/e23/,
http://bartoc.org/en/taxonomy/term/10677,http://dewey.info/class/024/e23/,
http://bartoc.org/en/taxonomy/term/10678,http://dewey.info/class/025/e23/,
http://bartoc.org/en/taxonomy/term/10679,http://dewey.info/class/026/e23/,
http://bartoc.org/en/taxonomy/term/10680,http://dewey.info/class/027/e23/,
http://bartoc.org/en/taxonomy/term/10681,http://dewey.info/class/028/e23/,
http://bartoc.org/en/taxonomy/term/10682,http://dewey.info/class/029/e23/,
http://bartoc.org/en/taxonomy/term/10683,http://dewey.info/class/031/e23/,
http://bartoc.org/en/taxonomy/term/10684,http://dewey.info/class/032/e23/,
http://bartoc.org/en/taxonomy/term/10685,http://dewey.info/class/033/e23/,
http://bartoc.org/en/taxonomy/term/10686,http://dewey.info/class/034/e23/,
http://bartoc.org/en/taxonomy/term/10687,http://dewey.info/class/035/e23/,
http://bartoc.org/en/taxonomy/term/10688,http://dewey.info/class/036/e23/,
http://bartoc.org/en/taxonomy/term/10689,http://dewey.info/class/037/e23/,
http://bartoc.org/en/taxonomy/term/10690,http://dewey.info/class/038/e23/,
http://bartoc.org/en/taxonomy/term/10691,http://dewey.info/class/039/e23/,
http://bartoc.org/en/taxonomy/term/10692,http://dewey.info/class/041/e23/,
http://bartoc.org/en/taxonomy/term/10693,http://dewey.info/class/042/e23/,
http://bartoc.org/en/taxonomy/term/10694,http://dewey.info/class/043/e23/,
http://bartoc.org/en/taxonomy/term/10695,http://dewey.info/class/044/e23/,
http://bartoc.org/en/taxonomy/term/10696,http://dewey.info/class/045/e23/,
http://bartoc.org/en/taxonomy/term/10697,http://dewey.info/class/046/e23/,
http://bartoc.org/en/taxonomy/term/10698,http://dewey.info/class/047/e23/,
http://bartoc.org/en/taxonomy/term/10699,http://dewey.info/class/048/e23/,
http://bartoc.org/en/taxonomy/term/10700,http://dewey.info/class/049/e23/,
http://bartoc.org/en/taxonomy/term/10701,http://dewey.info/class/051/e23/,
http://bartoc.org/en/taxonomy/term/10702,http://dewey.info/class/052/e23/,
http://bartoc.org/en/taxonomy/term/10703,http://dewey.info/class/053/e23/,
http://bartoc.org/en/taxonomy/term/10704,http://dewey.info/class/054/e23/,
http://bartoc.org/en/taxonomy/term/10705,http://dewey.info/class/055/e23/,
http://bartoc.org/en/taxonomy/term/10706,http://dewey.info/class/056/e23/,
http://bartoc.org/en/taxonomy/term/10707,http://dewey.info/class/057/e23/,
http://bartoc.org/en/taxonomy/term/10708,http://dewey.info/class/058/e23/,
http://bartoc.org/en/taxonomy/term/10709,http://dewey.info/class/059/e23/,
http://bartoc.org/en/taxonomy/term/10710,http://dewey.info/class/061/e23/,
http://bartoc.org/en/taxonomy/term/10711,http://dewey.info/class/062/e23/,
http://bartoc.org/en/taxonomy/term/10712,http://dewey.info/class/063/e23/,
http://bartoc.org/en/taxonomy/term/10713,http://dewey.info/class/064/e23/,
http://bartoc.org/en/taxonomy/term/10714,http://dewey.info/class/065/e23/,
http://bartoc.org/en/taxonomy/term/10715,http://dewey.info/class/066/e23/,
http://bartoc.org/en/taxonomy/term/10716,http://dewey.info/class/067/e23/,
http://bartoc.org/en/taxonomy/term/10717,http://dewey.info/class/068/e23/,
http://bartoc.org/en/taxonomy/term/10718,http://dewey.info/class/069/e23/,
http://bartoc.org/en/taxonomy/term/10719,http://dewey.info/class/071/e23/,
http://bartoc.org/en/taxonomy/term/10720,http://dewey.info/class/072/e23/,
http://bartoc.org/en/taxonomy/term/10721,http://dewey.info/class/073/e23/,
http://bartoc.org/en/taxonomy/term/10722,http://dewey.info/class/074/e23/,
http://bartoc.org/en/taxonomy/term/10723,http://dewey.info/class/075/e23/,
http://bartoc.org/en/taxonomy/term/10724,http://dewey.info/class/076/e23/,
http://bartoc.org/en/taxonomy/term/10725,http://dewey.info/class/077/e23/,
http://bartoc.org/en/taxonomy/term/10726,http://dewey.info/class/078/e23/,
http://bartoc.org/en/taxonomy/term/10727,http://dewey.info/class/079/e23/,
http://bartoc.org/en/taxonomy/term/10728,http://dewey.info/class/081/e23/,
http://bartoc.org/en/taxonomy/term/10729,http://dewey.info/class/082/e23/,
http://bartoc.org/en/taxonomy/term/10730,http://dewey.info/class/083/e23/,
http://bartoc.org/en/taxonomy/term/10731,http://dewey.info/class/084/e23/,
http://bartoc.org/en/taxonomy/term/10732,http://dewey.info/class/085/e23/,
http://bartoc.org/en/taxonomy/term/10733,http://dewey.info/class/086/e23/,
http://bartoc.org/en/taxonomy/term/10734,http://dewey.info/class/087/e23/,
http://bartoc.org/en/taxonomy/term/10735,http://dewey.info/class/088/e23/,
http://bartoc.org/en/taxonomy/term/10736,http://dewey.info/class/089/e23/,
http://bartoc.org/en/taxonomy/term/10737,http://dewey.info/class/091/e23/,
http://bartoc.org/en/taxonomy/term/10738,http://dewey.info/class/092/e23/,
http://bartoc.org/en/taxonomy/term/10739,http://dewey.info/class/093/e23/,
http://bartoc.org/en/taxonomy/term/10740,http://dewey.info/class/094/e23/,
http://bartoc.org/en/taxonomy/term/10741,http://dewey.info/class/095/e23/,
http://bartoc.org/en/taxonomy/term/10742,http://dewey.info/class/096/e23/,
http://bartoc.org/en/taxonomy/term/10743,http://dewey.info/class/097/e23/,
http://bartoc.org/en/taxonomy/term/10744,http://dewey.info/class/098/e23/,
http://bartoc.org/en/taxonomy/term/10745,http://dewey.info/class/099/e23/,
http://bartoc.org/en/taxonomy/term/10758,http://dewey.info/class/101/e23/,
http://bartoc.org/en/taxonomy/term/10759,http://dewey.info/class/102/e23/,
http://bartoc.org/en/taxonomy/term/10760,http://dewey.info/class/103/e23/,
http://bartoc.org/en/taxonomy/term/10761,http://dewey.info/class/104/e23/,
http://bartoc.org/en/taxonomy/term/10762,http://dewey.info/class/105/e23/,
http://bartoc.org/en/taxonomy/term/10763,http://dewey.info/class/106/e23/,
http://bartoc.org/en/taxonomy/term/10764,http://dewey.info/class/107/e23/,
http://bartoc.org/en/taxonomy/term/10765,http://dewey.info/class/108/e23/,
http://bartoc.org/en/taxonomy/term/10766,http://dewey.info/class/109/e23/,
http://bartoc.org/en/taxonomy/term/10767,http://dewey.info/class/111/e23/,
http://bartoc.org/en/taxonomy/term/10768,http://dewey.info/class/112/e23/,
http://bartoc.org/en/taxonomy/term/10769,http://dewey.info/class/113/e23/,
http://bartoc.org/en/taxonomy/term/10770,http://dewey.info/class/114/e23/,
http://bartoc.org/en/taxonomy/term/10771,http://dewey.info/class/115/e23/,
http://bartoc.org/en/taxonomy/term/10772,http://dewey.info/class/116/e23/,
http://bartoc.org/en/taxonomy/term/10773,http://dewey.info/class/117/e23/,
http://bartoc.org/en/taxonomy/term/10774,http://dewey.info/class/118/e23/,
http://bartoc.org/en/taxonomy/term/10775,http://dewey.info/class/119/e23/,
http://bartoc.org/en/taxonomy/term/10776,http://dewey.info/class/121/e23/,
http://bartoc.org/en/taxonomy/term/10777,http://dewey.info/class/122/e23/,
http://bartoc.org/en/taxonomy/term/10778,http://dewey.info/class/123/e23/,
http://bartoc.org/en/taxonomy/term/10779,http://dewey.info/class/124/e23/,
http://bartoc.org/en/taxonomy/term/10780,http://dewey.info/class/125/e23/,
http://bartoc.org/en/taxonomy/term/10781,http://dewey.info/class/126/e23/,
http://bartoc.org/en/taxonomy/term/10782,http://dewey.info/class/127/e23/,
http://bartoc.org/en/taxonomy/term/10783,http://dewey.info/class/128/e23/,
http://bartoc.org/en/taxonomy/term/10784,http://dewey.info/class/129/e23/,
http://bartoc.org/en/taxonomy/term/10785,http://dewey.info/class/131/e23/,
http://bartoc.org/en/taxonomy/term/10786,http://dewey.info/class/132/e23/,
http://bartoc.org/en/taxonomy/term/10787,http://dewey.info/class/133/e23/,
http://bartoc.org/en/taxonomy/term/10788,http://dewey.info/class/134/e23/,
http://bartoc.org/en/taxonomy/term/10789,http://dewey.info/class/135/e23/,
http://bartoc.org/en/taxonomy/term/10790,http://dewey.info/class/136/e23/,
http://bartoc.org/en/taxonomy/term/10791,http://dewey.info/class/137/e23/,
http://bartoc.org/en/taxonomy/term/10792,http://dewey.info/class/138/e23/,
http://bartoc.org/en/taxonomy/term/10793,http://dewey.info/class/139/e23/,
http://bartoc.org/en/taxonomy/term/10794,http://dewey.info/class/141/e23/,
http://bartoc.org/en/taxonomy/term/10795,http://dewey.info/class/142/e23/,
http://bartoc.org/en/taxonomy/term/10796,http://dewey.info/class/143/e23/,
http://bartoc.org/en/taxonomy/term/10797,http://dewey.info/class/144/e23/,
http://bartoc.org/en/taxonomy/term/10798,http://dewey.info/class/145/e23/,
http://bartoc.org/en/taxonomy/term/10799,http://dewey.info/class/146/e23/,
http://bartoc.org/en/taxonomy/term/10800,http://dewey.info/class/147/e23/,
http://bartoc.org/en/taxonomy/term/10801,http://dewey.info/class/148/e23/,
http://bartoc.org/en/taxonomy/term/10802,http://dewey.info/class/149/e23/,
http://bartoc.org/en/taxonomy/term/10803,http://dewey.info/class/151/e23/,
http://bartoc.org/en/taxonomy/term/10804,http://dewey.info/class/152/e23/,
http://bartoc.org/en/taxonomy/term/10805,http://dewey.info/class/153/e23/,
http://bartoc.org/en/taxonomy/term/10806,http://dewey.info/class/154/e23/,
http://bartoc.org/en/taxonomy/term/10807,http://dewey.info/class/155/e23/,
http://bartoc.org/en/taxonomy/term/10808,http://dewey.info/class/156/e23/,
http://bartoc.org/en/taxonomy/term/10809,http://dewey.info/class/157/e23/,
http://bartoc.org/en/taxonomy/term/10810,http://dewey.info/class/158/e23/,
http://bartoc.org/en/taxonomy/term/10811,http://dewey.info/class/159/e23/,
http://bartoc.org/en/taxonomy/term/10812,http://dewey.info/class/161/e23/,
http://bartoc.org/en/taxonomy/term/10813,http://dewey.info/class/162/e23/,
http://bartoc.org/en/taxonomy/term/10814,http://dewey.info/class/163/e23/,
http://bartoc.org/en/taxonomy/term/10815,http://dewey.info/class/164/e23/,
http://bartoc.org/en/taxonomy/term/10816,http://dewey.info/class/165/e23/,
http://bartoc.org/en/taxonomy/term/10817,http://dewey.info/class/166/e23/,
http://bartoc.org/en/taxonomy/term/10818,http://dewey.info/class/167/e23/,
http://bartoc.org/en/taxonomy/term/10819,http://dewey.info/class/168/e23/,
http://bartoc.org/en/taxonomy/term/10820,http://dewey.info/class/169/e23/,
http://bartoc.org/en/taxonomy/term/10821,http://dewey.info/class/171/e23/,
http://bartoc.org/en/taxonomy/term/10822,http://dewey.info/class/172/e23/,
http://bartoc.org/en/taxonomy/term/10823,http://dewey.info/class/173/e23/,
http://bartoc.org/en/taxonomy/term/10824,http://dewey.info/class/174/e23/,
http://bartoc.org/en/taxonomy/term/10825,http://dewey.info/class/175/e23/,
http://bartoc.org/en/taxonomy/term/10826,http://dewey.info/class/176/e23/,
http://bartoc.org/en/taxonomy/term/10827,http://dewey.info/class/177/e23/,
http://bartoc.org/en/taxonomy/term/10828,http://dewey.info/class/178/e23/,
http://bartoc.org/en/taxonomy/term/10829,http://dewey.info/class/179/e23/,
http://bartoc.org/en/taxonomy/term/10830,http://dewey.info/class/181/e23/,
http://bartoc.org/en/taxonomy/term/10831,http://dewey.info/class/182/e23/,
http://bartoc.org/en/taxonomy/term/10832,http://dewey.info/class/183/e23/,
http://bartoc.org/en/taxonomy/term/10833,http://dewey.info/class/184/e23/,
http://bartoc.org/en/taxonomy/term/10834,http://dewey.info/class/185/e23/,
http://bartoc.org/en/taxonomy/term/10835,http://dewey.info/class/186/e23/,
http://bartoc.org/en/taxonomy/term/10836,http://dewey.info/class/187/e23/,
http://bartoc.org/en/taxonomy/term/10837,http://dewey.info/class/188/e23/,
http://bartoc.org/en/taxonomy/term/10838,http://dewey.info/class/189/e23/,
http://bartoc.org/en/taxonomy/term/10839,http://dewey.info/class/191/e23/,
http://bartoc.org/en/taxonomy/term/10840,http://dewey.info/class/192/e23/,
http://bartoc.org/en/taxonomy/term/10841,http://dewey.info/class/193/e23/,
http://bartoc.org/en/taxonomy/term/10842,http://dewey.info/class/194/e23/,
http://bartoc.org/en/taxonomy/term/10843,http://dewey.info/class/195/e23/,
http://bartoc.org/en/taxonomy/term/10844,http://dewey.info/class/196/e23/,
http://bartoc.org/en/taxonomy/term/10845,http://dewey.info/class/197/e23/,
http://bartoc.org/en/taxonomy/term/10846,http://dewey.info/class/198/e23/,
http://bartoc.org/en/taxonomy/term/10847,http://dewey.info/class/199/e23/,
http://bartoc.org/en/taxonomy/term/10848,http://dewey.info/class/201/e23/,
http://bartoc.org/en/taxonomy/term/10849,http://dewey.info/class/202/e23/,
http://bartoc.org/en/taxonomy/term/10850,http://dewey.info/class/203/e23/,
http://bartoc.org/en/taxonomy/term/10851,http://dewey.info/class/204/e23/,
http://bartoc.org/en/taxonomy/term/10852,http://dewey.info/class/205/e23/,
http://bartoc.org/en/taxonomy/term/10853,http://dewey.info/class/206/e23/,
http://bartoc.org/en/taxonomy/term/10854,http://dewey.info/class/207/e23/,
http://bartoc.org/en/taxonomy/term/10855,http://dewey.info/class/208/e23/,
http://bartoc.org/en/taxonomy/term/10856,http://dewey.info/class/209/e23/,
http://bartoc.org/en/taxonomy/term/10857,http://dewey.info/class/211/e23/,
http://bartoc.org/en/taxonomy/term/10858,http://dewey.info/class/212/e23/,
http://bartoc.org/en/taxonomy/term/10859,http://dewey.info/class/213/e23/,
http://bartoc.org/en/taxonomy/term/10860,http://dewey.info/class/214/e23/,
http://bartoc.org/en/taxonomy/term/10861,http://dewey.info/class/215/e23/,
http://bartoc.org/en/taxonomy/term/10862,http://dewey.info/class/216/e23/,
http://bartoc.org/en/taxonomy/term/10863,http://dewey.info/class/217/e23/,
http://bartoc.org/en/taxonomy/term/10864,http://dewey.info/class/218/e23/,
http://bartoc.org/en/taxonomy/term/10865,http://dewey.info/class/219/e23/,
http://bartoc.org/en/taxonomy/term/10866,http://dewey.info/class/221/e23/,
http://bartoc.org/en/taxonomy/term/10867,http://dewey.info/class/222/e23/,
http://bartoc.org/en/taxonomy/term/10868,http://dewey.info/class/223/e23/,
http://bartoc.org/en/taxonomy/term/10869,http://dewey.info/class/224/e23/,
http://bartoc.org/en/taxonomy/term/10870,http://dewey.info/class/225/e23/,
http://bartoc.org/en/taxonomy/term/10871,http://dewey.info/class/226/e23/,
http://bartoc.org/en/taxonomy/term/10872,http://dewey.info/class/227/e23/,
http://bartoc.org/en/taxonomy/term/10873,http://dewey.info/class/228/e23/,
http://bartoc.org/en/taxonomy/term/10874,http://dewey.info/class/229/e23/,
http://bartoc.org/en/taxonomy/term/10875,http://dewey.info/class/231/e23/,
http://bartoc.org/en/taxonomy/term/10876,http://dewey.info/class/232/e23/,
http://bartoc.org/en/taxonomy/term/10877,http://dewey.info/class/233/e23/,
http://bartoc.org/en/taxonomy/term/10878,http://dewey.info/class/234/e23/,
http://bartoc.org/en/taxonomy/term/10879,http://dewey.info/class/235/e23/,
http://bartoc.org/en/taxonomy/term/10880,http://dewey.info/class/236/e23/,
http://bartoc.org/en/taxonomy/term/10881,http://dewey.info/class/237/e23/,
http://bartoc.org/en/taxonomy/term/10882,http://dewey.info/class/238/e23/,
http://bartoc.org/en/taxonomy/term/10883,http://dewey.info/class/239/e23/,
http://bartoc.org/en/taxonomy/term/10884,http://dewey.info/class/241/e23/,
http://bartoc.org/en/taxonomy/term/10885,http://dewey.info/class/242/e23/,
http://bartoc.org/en/taxonomy/term/10886,http://dewey.info/class/243/e23/,
http://bartoc.org/en/taxonomy/term/10887,http://dewey.info/class/244/e23/,
http://bartoc.org/en/taxonomy/term/10888,http://dewey.info/class/245/e23/,
http://bartoc.org/en/taxonomy/term/10889,http://dewey.info/class/246/e23/,
http://bartoc.org/en/taxonomy/term/10890,http://dewey.info/class/247/e23/,
http://bartoc.org/en/taxonomy/term/10891,http://dewey.info/class/248/e23/,
http://bartoc.org/en/taxonomy/term/10892,http://dewey.info/class/249/e23/,
http://bartoc.org/en/taxonomy/term/10893,http://dewey.info/class/251/e23/,
http://bartoc.org/en/taxonomy/term/10894,http://dewey.info/class/252/e23/,
http://bartoc.org/en/taxonomy/term/10895,http://dewey.info/class/253/e23/,
http://bartoc.org/en/taxonomy/term/10896,http://dewey.info/class/254/e23/,
http://bartoc.org/en/taxonomy/term/10897,http://dewey.info/class/255/e23/,
http://bartoc.org/en/taxonomy/term/10898,http://dewey.info/class/256/e23/,
http://bartoc.org/en/taxonomy/term/10899,http://dewey.info/class/257/e23/,
http://bartoc.org/en/taxonomy/term/10900,http://dewey.info/class/258/e23/,
http://bartoc.org/en/taxonomy/term/10901,http://dewey.info/class/259/e23/,
http://bartoc.org/en/taxonomy/term/10902,http://dewey.info/class/261/e23/,
http://bartoc.org/en/taxonomy/term/10903,http://dewey.info/class/262/e23/,
http://bartoc.org/en/taxonomy/term/10904,http://dewey.info/class/263/e23/,
http://bartoc.org/en/taxonomy/term/10905,http://dewey.info/class/264/e23/,
http://bartoc.org/en/taxonomy/term/10906,http://dewey.info/class/265/e23/,
http://bartoc.org/en/taxonomy/term/10907,http://dewey.info/class/266/e23/,
http://bartoc.org/en/taxonomy/term/10908,http://dewey.info/class/267/e23/,
http://bartoc.org/en/taxonomy/term/10909,http://dewey.info/class/268/e23/,
http://bartoc.org/en/taxonomy/term/10910,http://dewey.info/class/269/e23/,
http://bartoc.org/en/taxonomy/term/10911,http://dewey.info/class/271/e23/,
http://bartoc.org/en/taxonomy/term/10912,http://dewey.info/class/272/e23/,
http://bartoc.org/en/taxonomy/term/10913,http://dewey.info/class/273/e23/,
http://bartoc.org/en/taxonomy/term/10914,http://dewey.info/class/274/e23/,
http://bartoc.org/en/taxonomy/term/10915,http://dewey.info/class/275/e23/,
http://bartoc.org/en/taxonomy/term/10916,http://dewey.info/class/276/e23/,
http://bartoc.org/en/taxonomy/term/10917,http://dewey.info/class/277/e23/,
http://bartoc.org/en/taxonomy/term/10918,http://dewey.info/class/278/e23/,
http://bartoc.org/en/taxonomy/term/10919,http://dewey.info/class/279/e23/,
http://bartoc.org/en/taxonomy/term/10920,http://dewey.info/class/281/e23/,
http://bartoc.org/en/taxonomy/term/10921,http://dewey.info/class/282/e23/,
http://bartoc.org/en/taxonomy/term/10922,http://dewey.info/class/283/e23/,
http://bartoc.org/en/taxonomy/term/10923,http://dewey.info/class/284/e23/,
http://bartoc.org/en/taxonomy/term/10924,http://dewey.info/class/285/e23/,
http://bartoc.org/en/taxonomy/term/10925,http://dewey.info/class/286/e23/,
http://bartoc.org/en/taxonomy/term/10926,http://dewey.info/class/287/e23/,
http://bartoc.org/en/taxonomy/term/10927,http://dewey.info/class/288/e23/,
http://bartoc.org/en/taxonomy/term/10928,http://dewey.info/class/289/e23/,
http://bartoc.org/en/taxonomy/term/10929,http://dewey.info/class/291/e23/,
http://bartoc.org/en/taxonomy/term/10930,http://dewey.info/class/292/e23/,
http://bartoc.org/en/taxonomy/term/10931,http://dewey.info/class/293/e23/,
http://bartoc.org/en/taxonomy/term/10932,http://dewey.info/class/294/e23/,
http://bartoc.org/en/taxonomy/term/10933,http://dewey.info/class/295/e23/,
http://bartoc.org/en/taxonomy/term/10934,http://dewey.info/class/296/e23/,
http://bartoc.org/en/taxonomy/term/10935,http://dewey.info/class/297/e23/,
http://bartoc.org/en/taxonomy/term/10936,http://dewey.info/class/298/e23/,
http://bartoc.org/en/taxonomy/term/10937,http://dewey.info/class/299/e23/,
http://bartoc.org/en/taxonomy/term/10938,http://dewey.info/class/301/e23/,
http://bartoc.org/en/taxonomy/term/10939,http://dewey.info/class/302/e23/,
http://bartoc.org/en/taxonomy/term/10940,http://dewey.info/class/303/e23/,
http://bartoc.org/en/taxonomy/term/10941,http://dewey.info/class/304/e23/,
http://bartoc.org/en/taxonomy/term/10942,http://dewey.info/class/305/e23/,
http://bartoc.org/en/taxonomy/term/10943,http://dewey.info/class/306/e23/,
http://bartoc.org/en/taxonomy/term/10944,http://dewey.info/class/307/e23/,
http://bartoc.org/en/taxonomy/term/10945,http://dewey.info/class/308/e23/,
http://bartoc.org/en/taxonomy/term/10946,http://dewey.info/class/309/e23/,
http://bartoc.org/en/taxonomy/term/10947,http://dewey.info/class/311/e23/,
http://bartoc.org/en/taxonomy/term/10948,http://dewey.info/class/312/e23/,
http://bartoc.org/en/taxonomy/term/10949,http://dewey.info/class/313/e23/,
http://bartoc.org/en/taxonomy/term/10950,http://dewey.info/class/314/e23/,
http://bartoc.org/en/taxonomy/term/10951,http://dewey.info/class/315/e23/,
http://bartoc.org/en/taxonomy/term/10952,http://dewey.info/class/316/e23/,
http://bartoc.org/en/taxonomy/term/10953,http://dewey.info/class/317/e23/,
http://bartoc.org/en/taxonomy/term/10954,http://dewey.info/class/318/e23/,
http://bartoc.org/en/taxonomy/term/10955,http://dewey.info/class/319/e23/,
http://bartoc.org/en/taxonomy/term/10956,http://dewey.info/class/321/e23/,
http://bartoc.org/en/taxonomy/term/10957,http://dewey.info/class/322/e23/,
http://bartoc.org/en/taxonomy/term/10958,http://dewey.info/class/323/e23/,
http://bartoc.org/en/taxonomy/term/10959,http://dewey.info/class/324/e23/,
http://bartoc.org/en/taxonomy/term/10960,http://dewey.info/class/325/e23/,
http://bartoc.org/en/taxonomy/term/10961,http://dewey.info/class/326/e23/,
http://bartoc.org/en/taxonomy/term/10962,http://dewey.info/class/327/e23/,
http://bartoc.org/en/taxonomy/term/10963,http://dewey.info/class/328/e23/,
http://bartoc.org/en/taxonomy/term/10964,http://dewey.info/class/329/e23/,
http://bartoc.org/en/taxonomy/term/10965,http://dewey.info/class/331/e23/,
http://bartoc.org/en/taxonomy/term/10966,http://dewey.info/class/332/e23/,
http://bartoc.org/en/taxonomy/term/10967,http://dewey.info/class/333/e23/,
http://bartoc.org/en/taxonomy/term/10968,http://dewey.info/class/334/e23/,
http://bartoc.org/en/taxonomy/term/10969,http://dewey.info/class/335/e23/,
http://bartoc.org/en/taxonomy/term/10970,http://dewey.info/class/336/e23/,
http://bartoc.org/en/taxonomy/term/10971,http://dewey.info/class/337/e23/,
http://bartoc.org/en/taxonomy/term/10972,http://dewey.info/class/338/e23/,
http://bartoc.org/en/taxonomy/term/10973,http://dewey.info/class/339/e23/,
http://bartoc.org/en/taxonomy/term/10974,http://dewey.info/class/341/e23/,
http://bartoc.org/en/taxonomy/term/10975,http://dewey.info/class/342/e23/,
http://bartoc.org/en/taxonomy/term/10976,http://dewey.info/class/343/e23/,
http://bartoc.org/en/taxonomy/term/10977,http://dewey.info/class/344/e23/,
http://bartoc.org/en/taxonomy/term/10978,http://dewey.info/class/345/e23/,
http://bartoc.org/en/taxonomy/term/10979,http://dewey.info/class/346/e23/,
http://bartoc.org/en/taxonomy/term/10980,http://dewey.info/class/347/e23/,
http://bartoc.org/en/taxonomy/term/10981,http://dewey.info/class/348/e23/,
http://bartoc.org/en/taxonomy/term/10982,http://dewey.info/class/349/e23/,
http://bartoc.org/en/taxonomy/term/10983,http://dewey.info/class/351/e23/,
http://bartoc.org/en/taxonomy/term/10984,http://dewey.info/class/352/e23/,
http://bartoc.org/en/taxonomy/term/10985,http://dewey.info/class/353/e23/,
http://bartoc.org/en/taxonomy/term/10986,http://dewey.info/class/354/e23/,
http://bartoc.org/en/taxonomy/term/10987,http://dewey.info/class/355/e23/,
http://bartoc.org/en/taxonomy/term/10988,http://dewey.info/class/356/e23/,
http://bartoc.org/en/taxonomy/term/10989,http://dewey.info/class/357/e23/,
http://bartoc.org/en/taxonomy/term/10990,http://dewey.info/class/358/e23/,
http://bartoc.org/en/taxonomy/term/10991,http://dewey.info/class/359/e23/,
http://bartoc.org/en/taxonomy/term/10992,http://dewey.info/class/361/e23/,
http://bartoc.org/en/taxonomy/term/10993,http://dewey.info/class/362/e23/,
http://bartoc.org/en/taxonomy/term/10994,http://dewey.info/class/363/e23/,
http://bartoc.org/en/taxonomy/term/10995,http://dewey.info/class/364/e23/,
http://bartoc.org/en/taxonomy/term/10996,http://dewey.info/class/365/e23/,
http://bartoc.org/en/taxonomy/term/10997,http://dewey.info/class/366/e23/,
http://bartoc.org/en/taxonomy/term/10998,http://dewey.info/class/367/e23/,
http://bartoc.org/en/taxonomy/term/10999,http://dewey.info/class/368/e23/,
http://bartoc.org/en/taxonomy/term/11000,http://dewey.info/class/369/e23/,
http://bartoc.org/en/taxonomy/term/11001,http://dewey.info/class/371/e23/,
http://bartoc.org/en/taxonomy/term/11002,http://dewey.info/class/372/e23/,
http://bartoc.org/en/taxonomy/term/11003,http://dewey.info/class/373/e23/,
http://bartoc.org/en/taxonomy/term/11004,http://dewey.info/class/374/e23/,
http://bartoc.org/en/taxonomy/term/11005,http://dewey.info/class/375/e23/,
